CVEGEO,NOM_LOC,NIVEL,VIVIENDAS_INEGI,RANK_PREMIUM_0_100,Acumulado_15y_Energia_GWh,Acumulado_15y_Dinero_MXN,Acumulado_15y_CO2_Ton,Gen_2026_MWh,Ahorro_2026_MXN,CO2_2026_Ton,Gen_2030_MWh,Ahorro_2030_MXN,CO2_2030_Ton,Gen_2035_MWh,Ahorro_2035_MXN,CO2_2035_Ton,Gen_2040_MWh,Ahorro_2040_MXN,CO2_2040_Ton
190060001226A,CIUDAD APODACA,C,1527.0,21.409921671018274,27.63078859944798,53023674.03965977,11687.823577566493,208.6916320686929,250429.95848243148,88.2765603650571,1168.8514226099744,1704895.4514045785,494.42415176401914,2315.4643128603743,4310454.145957926,979.4414043399383,3404.600938976883,8089052.379073653,1440.1461971872213
1902600010340,GUADALUPE,C-,1618.0,11.22715404699739,27.518995679329958,52809142.65431964,11640.535172356571,207.8472751706194,249416.7302047433,87.919397397172,1164.1223026557116,1697997.5215708911,492.42373402336597,2306.0960490472708,4293014.243572329,975.4786287469955,3390.8260776682787,8056324.439254291,1434.3194308536818
1900600012217,CIUDAD APODACA,C+,414.0,46.3881636205396,8.687514125703029,52792765.309655234,3674.818475172381,65.61562638675503,249339.3802696691,27.755409961597376,367.5035624924257,1697470.9330058745,155.45400693429607,728.0150131486888,4291682.87990342,307.95035056189533,1070.4551063857216,8053825.985474543,452.8025100011602
1902600011989,GUADALUPE,C,1029.0,35.16100957354221,27.482874437789896,52739825.742482886,11625.255887185125,207.57445628880532,249089.34754656637,87.80399501016466,1162.5942838513051,1695768.7418826427,491.77738206910203,2303.0690834787274,4287379.2630579965,974.1982223115016,3386.375303039762,8045749.764059513,1432.4367531858193
1900601740155,CAMPESTRE HUINALÁ,C,904.0,36.81462140992167,27.46021766285344,52696347.23499488,11615.672071387005,207.40333271330968,248883.9992559716,87.73160973772998,1161.6358456394923,1694370.7567186062,491.37196270550527,2301.170442271979,4283844.7642467385,973.3950970810471,3383.5835883934283,8039116.8792056395,1431.2558578904202
1902600011141,GUADALUPE,C-,2795.0,3.4812880765883376,27.451983006106094,52680544.871858254,11612.188811582877,207.34113745782705,248809.36494939245,87.70530114466084,1161.287499076049,1693862.6558085685,491.22461210916873,2300.480376776436,4282560.142557807,973.1031993764324,3382.5689333106293,8036706.142012481,1430.826658790396
1900600012984,CIUDAD APODACA,C+,218.0,62.31505657093125,8.617568286095972,52367714.57116641,3645.2313850185965,65.08733486255645,247331.87247771447,27.531942646861374,364.54467864312477,1683804.0741208468,154.20239906604178,722.1535410860916,4257129.225311488,305.47094787941677,1061.83654414865,7988982.1633578725,449.15685817487895
1902100011304,CIUDAD GENERAL ESCOBEDO,C,1135.0,31.853785900783286,27.233409066982283,52261099.97400628,11519.732035333505,205.69027787706426,246828.3334524771,87.00698754199817,1152.0412751121253,1680376.0441881097,487.313459372429,2282.163847230385,4248462.203633496,965.3553073784526,3355.6367653886596,7972717.521640342,1419.434351759403
190260001189A,GUADALUPE,C,678.0,40.73107049608355,26.93928387253379,51696671.69570515,11395.317078081793,203.46878982068625,244162.5477848235,86.06729809415027,1139.5990442029638,1662227.7128672749,482.05039569785373,2257.516110926824,4202578.129088241,954.9293149220464,3319.3953490573094,7886610.891156887,1404.1042326512418
1902100010202,CIUDAD GENERAL ESCOBEDO,C-,1400.0,12.097476066144473,26.88089006357961,51584613.5732677,11370.616496894172,203.02774923114626,243633.2990773755,85.88073792477488,1137.1288401252898,1658624.654673049,481.0054993729976,2252.6227008006977,4193468.586847024,952.859402438695,3312.2002009318667,7869515.809793433,1401.0606849941796
1902600011847,GUADALUPE,C,1497.0,21.061792863359443,26.8526995534334,51530515.78971641,11358.691911102329,202.81483009747453,243377.79611696943,85.79067313123173,1135.9363110821935,1656885.2228668206,480.5010595877678,2250.260331736567,4189070.815104135,951.8601203245678,3308.7266324172156,7861262.896115462,1399.591365512482
190390001438A,MONTERREY,C,1216.0,29.155787641427327,26.842549593515017,51511037.946574464,11354.39847805685,202.73816881460252,243285.802577523,85.75824540857685,1135.5069424071974,1656258.9424972064,480.31943663824444,2249.4097635421995,4187487.4025766915,951.5003299783504,3307.4759781717044,7858291.44428267,1399.062338766631
1904800010390,CIUDAD SANTA CATARINA,C,1087.0,31.505657093124455,26.713369849401207,51263141.12597652,11299.755446296713,201.76249157208377,242114.98988650052,85.34553393499144,1130.042316338478,1648288.197928677,478.00789981117623,2238.584481217614,4167335.1234774166,946.9212355550509,3291.5587532063823,7820473.424261598,1392.3293526062998
1903100450266,JARDINES DE LA SILLA (JARDINES),C,1213.0,26.8059181897302,26.644006055518286,51130031.526742145,11270.414561484233,201.23859616099907,241486.31539319886,85.1239261761026,1127.1080544781669,1644008.261572263,476.7667070442646,2232.771784675768,4156514.2432898716,944.4624649178496,3283.0119092777404,7800166.824617844,1388.7140376244843
1903900015509,MONTERREY,A/B,72.0,84.59530026109661,5.1540865677085375,51102093.110114925,2180.178618140711,38.92812301636268,241354.36270144864,16.466596035921416,218.03074477003682,1643109.9443528347,92.22700503772556,431.9132430827747,4154243.0452643964,182.6993018240137,635.0744534428236,7795904.66588254,268.6364938063144
1903900010156,MONTERREY,C,997.0,35.0739773716275,26.555168101249578,50959550.87931003,11232.836106828574,200.56761503430224,240681.13804116266,84.84010115950984,1123.3499869566772,1638526.7160999118,475.17704448267443,2225.3271505135413,4142655.3580496726,941.313384667228,3272.0655050000837,7774159.066542358,1384.0837086150352
1902600011457,GUADALUPE,C,800.0,38.642297650130544,26.492341569686978,50838986.3315908,11206.260483977589,200.09309468676216,240111.71362411458,84.6393790525004,1120.6922676328043,1634650.146761216,474.05282920867626,2220.0622775545075,4132854.3028798024,939.0863434055566,3264.324167195669,7755766.283333284,1380.809122723768
1903900013343,MONTERREY,C,465.0,41.86248912097476,26.470889027283203,50797818.754645035,11197.186058540792,199.9310665177089,239917.27982125068,84.57084113699088,1119.7847714671773,1633326.466047811,473.66895833061596,2218.264551218276,4129507.6665717987,938.3259051653308,3261.6808352564276,7749485.94361211,1379.6909933134687
1900600011774,CIUDAD APODACA,C,1302.0,26.89295039164491,26.45855424548408,50774148.22323356,11191.968445839764,199.8379035688627,239805.48428263524,84.53143320962891,1119.2629793655292,1632565.3761749065,473.4482402716189,2217.2308946159687,4127583.4177884483,937.8886684225547,3260.160972385188,7745874.874181412,1379.0480913189344
1900600011308,CIUDAD APODACA,C,924.0,36.29242819843342,26.355798803801864,50576959.821391575,11148.502894008187,199.0618055305668,238874.16663668017,84.20314373942975,1114.9161673388337,1626225.083551678,471.6095387843266,2208.6199728787537,4111553.3787606186,934.2462485277127,3247.4996879641117,7715792.7016436765,1373.6923680088191
1903900013659,MONTERREY,C,385.0,42.90687554395126,26.112234172404435,50109557.61257207,11045.475054927076,197.2221946103937,236666.63353247242,83.42498832019653,1104.6127746259651,1611196.4776652427,467.2512036667832,2188.209219495949,4073556.845602071,925.6124998467865,3217.488225577771,7644487.930374755,1360.9975194193971
1900600010672,CIUDAD APODACA,C,1351.0,24.804177545691903,26.053742877959515,49997312.41480498,11020.733237376871,196.78041772604644,236136.50127125572,83.23811669811764,1102.1384466683614,1607587.4043488225,466.2045629407169,2183.3076400707805,4064432.095443922,923.5391317499402,3210.2810655188964,7627364.309643414,1357.948890714493
1902600011226,GUADALUPE,C,1337.0,22.01914708442124,25.96273730513196,49822672.09239678,10982.237880070821,196.09306486775316,235311.67784130378,82.94736643905958,1098.288683463737,1601972.110865333,464.5761131051607,2175.681359141621,4050235.0576978615,920.3132149169057,3199.0675723684694,7600721.970329061,1353.2055831118626
190210001147A,CIUDAD GENERAL ESCOBEDO,C-,1841.0,8.529155787641427,25.820993401593757,49550664.563141204,10922.280208874161,195.02249221801833,234026.990661622,82.49451420822174,1092.2925620464775,1593226.123195208,462.03975374566,2163.8031983346295,4028122.746481282,915.2887528955483,3181.602221159129,7559225.729423444,1345.8177395503117
1900600011350,CIUDAD APODACA,C,1045.0,32.550043516100956,25.789534260287397,49490294.253832355,10908.972992101568,194.78488555257425,233741.8626630891,82.3940065887389,1090.9617617351623,1591285.007880121,461.4768252139736,2161.1669174790927,4023215.062229556,914.1736060936562,3177.7258995823645,7550015.907528135,1344.1780555233402
1903900014750,MONTERREY,C,1293.0,25.848563968668408,25.766034522578053,49445198.094964765,10899.032603050517,194.60739519256887,233528.87423108262,82.31892816645663,1089.9676640910193,1589835.0096006417,461.0563219105011,2159.1976358629813,4019549.0596660185,913.3405999700411,3174.8303170410636,7543136.241081367,1342.9532241083698
1902600010853,GUADALUPE,C,1019.0,32.89817232375979,25.734156767105567,49384024.46218171,10885.548312485655,194.3666267905996,233239.95214871952,82.21708313242364,1088.6191553541253,1587868.0646431926,460.485902714795,2156.526275076264,4014576.0708298264,912.2106143572597,3170.9024148089766,7533803.867782786,1341.2917214641968
1903900012576,MONTERREY,C,885.0,36.46649260226284,25.70269189135858,49323643.14844171,10872.238670044677,194.1289768136963,232954.7721764356,82.11655719219355,1087.2881124616379,1585926.5954973889,459.9228715712728,2153.889513673725,4009667.4919947525,911.0952642839857,3167.0253866478934,7524592.367101132,1339.651738552059
1900600011257,CIUDAD APODACA,C,1346.0,24.107919930374237,25.635461309390703,49194627.197596475,10843.800133872266,193.62119326545246,232345.43191854295,81.9017647512864,1084.4440907974274,1581778.2841678087,458.71985040731175,2148.2555806167966,3999179.3968129754,908.7121106009048,3158.7413920861036,7504910.275978166,1336.1476088524219
1902100011484,CIUDAD GENERAL ESCOBEDO,C,1293.0,26.022628372497824,25.622885681085044,49170494.48007657,10838.480643098974,193.52621123531782,232231.45348238136,81.86158735253943,1083.9121102865429,1581002.333404779,458.49482265120764,2147.2017410403855,3997217.5755289737,908.2663364600829,3157.1918526734457,7501228.6975209275,1335.4921536808674
1900600011577,CIUDAD APODACA,C,1304.0,25.23933855526545,25.580823559050383,49089776.97756464,10820.68836547831,193.20852168172104,231850.22601806524,81.72720467136799,1082.1327773876187,1578406.9850934115,457.74216483496275,2143.6769287772863,3990655.806665247,906.7753408727921,3152.0090566899307,7488914.799671477,1333.2998309798406
190060001151A,CIUDAD APODACA,C,1339.0,24.281984334203656,25.575524935906554,49079608.88317868,10818.447047888472,193.16850189337427,231802.20227204912,81.7102763008973,1081.9086323844008,1578080.0455106301,457.64735149860155,2143.232903347006,3989829.2116509196,906.5875181157836,3151.3561727787155,7487363.6010875795,1333.0236610853965
1902600011832,GUADALUPE,C,1178.0,28.63359442993908,25.52288277090612,48978588.205188304,10796.179412093286,192.77090269746174,231325.0832369541,81.5420918410263,1079.6817372225573,1574831.8795258517,456.70537484514176,2138.821481864354,3981616.9365085857,904.7214868286217,3144.8697287257273,7471952.342429372,1330.2798952509827
1903100011194,CIUDAD BENITO JUÁREZ,C,1773.0,16.79721496953873,25.420953088674892,48782984.441432446,10753.06315650948,192.0010415092978,230401.24981115735,81.21644055843296,1075.3698568846748,1568542.5385259136,454.88144946221746,2130.279758895495,3965715.71748299,901.1083380127944,3132.3101924466587,7442111.915125492,1324.9672114049367
1900600010085,CIUDAD APODACA,C,273.0,48.128807658833765,25.397436147643653,48737855.26927138,10743.115490453265,191.82342121491462,230188.10545789753,81.14130717390887,1074.3750314970146,1567091.4787542818,454.46063832323705,2128.309035638375,3962047.0311694043,900.2747220750326,3129.412490152399,7435227.212319684,1323.7414833344646
1904800010583,CIUDAD SANTA CATARINA,C,993.0,32.46301131418625,25.3483550702756,48643668.343027405,10722.354194726578,191.45271843519618,229743.2621222354,80.98449989808798,1072.2987792431784,1564063.0416449446,453.58238361986446,2124.1960338442564,3954390.2922866996,898.5349223161204,3123.364834961819,7420858.479982472,1321.1833251888493
1901802120103,MITRAS PONIENTE,C+,229.0,59.7911227154047,7.973705291951241,48455052.3930541,3372.8773384953747,60.22432421799655,228852.4320283869,25.474889144212543,337.3076646156994,1557998.3831504888,142.68114213244087,668.197723649041,3939057.1336876154,282.64763710354435,982.5012567554621,7392084.082008433,415.5980316075605
1903900011506,MONTERREY,C,87.0,70.84421235857266,25.17807659015328,48316902.764351346,10650.326397634837,190.1666279642346,228199.95355708155,80.44048362887123,1065.0955739124838,1553556.3923255536,450.5354277649806,2109.9266711529863,3927826.5343263014,892.4989818977132,3102.3835201786574,7371008.598218112,1312.3082290355721
1902600010285,GUADALUPE,C,873.0,36.37946040034813,25.14869331635565,48260516.05912012,10637.897272818442,189.944700047039,227933.64005644678,80.34660811989748,1063.8525879855465,1551743.3637301284,450.00964471788615,2107.464348312343,3923242.6892468557,891.4574193361211,3098.7629821255523,7362406.496980134,1310.7767414391085
1902600011851,GUADALUPE,C,1340.0,22.88946910356832,25.049602182237198,48070359.488785304,10595.981723086334,189.19627803120366,227035.5336374444,80.03002560719915,1059.6607853279595,1545629.1689352521,448.2365121937269,2099.160496109705,3907784.2889789348,887.9448898544052,3086.553205084635,7333397.068917627,1305.6120057508006
190460001152A,SAN NICOLÁS DE LOS GARZA,C,1084.0,30.63533507397737,24.900948277737598,47785091.619989604,10533.101121483007,188.07351507307283,225688.2180876874,79.5550968759098,1053.3723535980612,1536456.8152507844,445.5765055719799,2086.7032761647392,3884594.004827004,882.6754858176848,3068.2364197702987,7289877.890464825,1297.8640055628364
1900600011064,CIUDAD APODACA,C,1286.0,24.717145343777197,24.86356545925854,47713353.73329906,10517.288189266364,187.79116767022387,225349.40120426862,79.4356639245047,1051.790966935746,1534150.1928047312,444.9075790138205,2083.5705902556538,3878762.215975929,881.3503596781416,3063.6301965914945,7278933.882273884,1295.9155731582023
190210001040A,CIUDAD GENERAL ESCOBEDO,C,905.0,35.85726718885988,24.859144205531372,47704869.3168796,10515.417998939769,187.75777453514226,225309.3294421707,79.42153862836517,1051.6039368518911,1533877.3893216953,444.82846528834995,2083.2000885167513,3878072.4922139742,881.1936374425858,3063.085420081161,7277639.538000953,1295.685132694331
1901900010331,SAN PEDRO GARZA GARCÍA,C,1716.0,16.536118363794607,24.852727366464325,47692555.35841867,10512.70367601441,187.70930901224182,225251.17081469015,79.40103771217828,1051.332488520072,1533481.4527490414,444.71364264399045,2082.66235642099,3877071.4534466243,880.9661767660788,3062.294752227643,7275760.976079544,1295.3506801922929
1900600011539,CIUDAD APODACA,C,1182.0,28.024369016536117,24.814140315452573,47618506.54118587,10496.38135343644,187.41786620295042,224901.4394435405,79.27775740384803,1049.7001598115708,1531100.525852356,444.0231676002944,2079.428755641387,3871051.802092294,879.5983636363067,3057.5401463417443,7264464.422755899,1293.339481902558
190060001087A,CIUDAD APODACA,C-,2180.0,5.221932114882506,24.782669705264954,47558114.22301473,10483.069285327076,187.1801729145879,224616.20749750547,79.17721314287068,1048.3688743379112,1529158.7028758351,443.4600338449364,2076.7915136918455,3866142.3286738712,878.4828102916506,3053.662411596342,7255251.2432878995,1291.6992001052527
1904800011401,CIUDAD SANTA CATARINA,C+,306.0,50.565709312445605,7.786527415286847,47317599.541649,3293.7010966663356,58.81059487662606,223480.26053117902,24.87688163281282,329.3895725701954,1521425.3197468242,139.33178919719268,652.5121889414994,3846590.165904441,276.0126559222543,959.4376379827418,7218559.4091074085,405.84212086669976
1900600012289,CIUDAD APODACA,C+,413.0,44.29939077458659,7.7039772751709705,46815954.29418716,3258.7823873973207,58.18710476499655,221110.99810698687,24.61314531559354,325.897495304148,1505295.6811258427,137.8546405136546,645.5944745674785,3805809.9130101455,273.0864627420434,949.2660034114145,7142030.674425669,401.5395194430284
1904900010307,SANTIAGO,C,288.0,43.77719756309835,24.349254947868687,46726388.31199179,10299.734842948452,183.9066495130339,220687.97941564067,77.79251274401334,1030.03434675324,1502415.823431877,435.70452867662055,2040.471290698349,3798528.82458534,863.1193559654016,3000.2580621443954,7128366.892455003,1269.1091602870792
1903900014498,MONTERREY,C,231.0,51.784160139251526,24.339431851066312,46707537.7214256,10295.57967300105,183.83245698333906,220598.94838000688,77.76112930395243,1029.6188052050659,1501809.7114131486,435.5287546017429,2039.648113683122,3796996.40330878,862.7711520879607,2999.0476832050954,7125491.131443945,1268.5971699957554
1900600010244,CIUDAD APODACA,C-,22.0,42.81984334203655,24.325703600193656,46681193.11324381,10289.772622881916,183.72876934989526,220474.52321987433,77.7172694350057,1029.0380658785464,1500962.6406759422,435.28310186662515,2038.4976841592152,3794854.7707716622,862.284520399348,2997.356120344219,7121472.11693112,1267.8816389056046
1900600011666,CIUDAD APODACA,C,746.0,38.29416884247171,24.315932113356972,46662441.56255801,10285.639283949997,183.65496662333368,220385.9599480004,77.68605088167014,1028.6247075609228,1500359.7131336692,435.10825129827043,2037.6788320670103,3793330.4007452414,861.9381459643453,2996.1521006637945,7118611.464997177,1267.372338580785
1900600012804,CIUDAD APODACA,C+,218.0,59.530026109660575,7.637363145571022,46411149.87494916,3230.604610576542,57.683977198622046,219199.11335476374,24.400322355017124,323.0795511159616,1492279.811788854,136.66265012205173,640.0122003133149,3772902.1426828504,270.72516073253223,941.057966663971,7080275.5393883,398.0675198988597
1901802121277,MITRAS PONIENTE,A/B,129.0,74.84769364664926,4.658573552709906,46189146.48085571,1970.5766127962902,35.18557982259336,218150.59490007884,14.883500264956991,197.06930567037688,1485141.6308981222,83.3603162985694,390.38917659955825,3754854.8182033906,165.13462170161316,574.0185023950381,7046407.70363986,242.80982651310111
1904800011153,CIUDAD SANTA CATARINA,C,231.0,50.4786771105309,24.057176948725754,46165888.61561251,10176.185849310994,181.70062364760807,218040.74837712967,76.85936380293822,1017.6787173225946,1484393.8096771168,430.4780974274575,2015.9951096746693,3752964.1162956213,852.7659313923851,2964.268896415106,7042859.588697146,1253.8857431835897
1900601332927,SANTA ROSA,C+,1211.0,33.68146214099217,7.593268164332369,46143191.05932221,3211.9524335125925,57.350933732721224,217933.54818434065,24.25944496894108,321.2142231914524,1483664.0043368004,135.87361640998435,636.3170341378411,3751118.963590031,269.1621054403068,935.6246865391944,7039396.951959225,395.76924240607923
1903900014958,MONTERREY,C-,1509.0,9.921671018276761,24.030288156602992,46114288.83793312,10164.811890243065,181.4975362151861,217797.0434582233,76.7734578190237,1016.541254205614,1482734.6974437153,429.9969505289747,2013.7418247800995,3748769.4149729204,851.8127918819821,2960.955722540982,7034987.759519768,1252.4842706348354
1904600011341,SAN NICOLÁS DE LOS GARZA,C,1067.0,30.026109660574413,24.02328640459149,46100852.42749451,10161.8501491422,181.44465292344213,217733.58350813054,76.75108818661602,1016.2450625942183,1482302.6701378964,429.87166147735434,2013.1550768900865,3747677.1287039886,851.5645975245067,2960.0929830868745,7032937.961391043,1252.119331845748
1900600012950,CIUDAD APODACA,C+,360.0,46.56222802436902,7.567015895119735,45983659.82088795,3200.847723635648,57.152653872275955,217180.08471464863,24.175572587972727,320.1036865845985,1478534.5204281586,135.40385942528516,634.1170899605448,3738150.188781925,268.23152905331045,932.3899435245345,7015059.58629822,394.40094611087807
190210001097A,CIUDAD GENERAL ESCOBEDO,C,991.0,32.28894691035683,23.93357108090611,45928688.102095895,10123.900567223285,180.7670451434801,216920.4541721761,76.46446009569208,1012.4498801533645,1476766.9885657988,428.26629930487314,2005.6369190364826,3733681.372211417,848.3844167524321,2949.0384714083357,7006673.349004589,1247.443273405726
1902600011777,GUADALUPE,C,1087.0,28.111401218450826,23.898097831157457,45860614.69097951,10108.895382579603,180.49912045656126,216598.9445478735,76.35112795312541,1010.9492730214298,1474578.1917486053,427.6315424880648,2002.6642552792189,3728147.479615505,847.1269799831095,2944.6675408079236,6996288.376666935,1245.5943697617518
190480001105A,CIUDAD SANTA CATARINA,C,1286.0,20.539599651871193,23.87416801040072,45814693.19977538,10098.773068399505,180.3183817371121,216382.0580845345,76.27467547479841,1009.936981789363,1473101.6561653286,427.2033432969005,2000.6589326379217,3724414.3833008036,846.2787285058408,2941.7189644426603,6989282.8012442,1244.3471219592452
1903900014290,MONTERREY,C,204.0,54.65622280243691,23.794843493140263,45662468.903627135,10065.21879759833,179.71925432131056,215663.10518557267,76.02124457791436,1006.5813564327422,1468207.1158529713,425.7839137710499,1994.0115259527886,3712039.611836326,843.4668754780295,2931.94478355105,6966060.149717078,1240.212643442094
1904800011045,CIUDAD SANTA CATARINA,C,1090.0,27.415143603133156,23.78281837113526,45639392.61149795,10060.132170990215,179.62843019126385,215554.1162295166,75.98282597090461,1006.0726637143995,1467465.1328388012,425.56873675119095,1993.003818888614,3710163.670553812,843.0406153898837,2930.4630762330635,6962539.734749075,1239.5858812465858
1900600010564,CIUDAD APODACA,D,1597.0,0.0,23.772767330317777,45620104.594793424,10055.880580724419,179.55251603106393,215463.0192372767,75.95071428114004,1005.6474795646261,1466844.9560490607,425.3888838558368,1992.1615401300394,3708595.6895891367,842.6843314750066,2929.2246105670647,6959597.241980757,1239.062010269868
1903900013682,MONTERREY,C-,1182.0,12.184508268059181,23.756365396500513,45588629.17058624,10048.942562719716,179.42863442974485,215314.36131569382,75.89831236378207,1004.9536367665146,1465832.9117399142,425.09538835223566,1990.7870555662316,3706036.9575656224,842.102924504516,2927.203602767221,6954795.493334008,1238.2071239705344
1900600010757,CIUDAD APODACA,C,1179.0,26.283724978241953,23.587182194538887,45263965.43826053,9977.378068289947,178.15081644750003,213780.97973700002,75.3577953572925,997.7967644397323,1455393.8440875271,422.06803135800675,1976.609477352433,3679644.0650248528,836.1058089200792,2906.357245589084,6905266.259761776,1229.3891148841826
1904900010190,SANTIAGO,C,522.0,40.818102697998256,23.568826250076317,45228740.25413775,9969.61350378228,178.01217646644164,213614.61175972997,75.29915064530482,997.020262107155,1454261.2319614622,421.7395708713265,1975.0712463975349,3676780.5037252223,835.4551372261573,2904.0954691823727,6899892.464667558,1228.4323834641436
1902600012544,GUADALUPE,C,764.0,37.33681462140992,23.56743278100277,45226066.177367404,9969.02406636417,178.00165178184395,213601.98213821274,75.29469870371999,996.9613148822825,1454175.2510971592,421.7146361952055,1974.9544734759352,3676563.1199714546,835.4057422803205,2903.923769192734,6899484.519585428,1228.3597543685266
1904800010263,CIUDAD SANTA CATARINA,C-,1345.0,10.879025239338555,23.485573640983034,45068977.922649264,9934.397650135823,177.38338070105402,212860.05684126483,75.03317003654585,993.4984686474991,1449124.3176077574,420.2498522378921,1968.0946650157116,3663792.9426667914,832.504043301646,2893.837278031907,6875519.844493283,1224.0931686074966
1903100010660,CIUDAD BENITO JUÁREZ,C,1117.0,27.93733681462141,23.408112816927932,44920330.06662597,9901.631721560518,176.79832950950868,212157.9954114104,74.78569338252217,990.2216821718806,1444344.7722785217,418.8637715587055,1961.603436106381,3651708.910790687,829.7582534729991,2884.292737044134,6852842.798528679,1220.0558277696684
1902600011404,GUADALUPE,C,908.0,33.94255874673629,23.401919621045526,44908445.28098003,9899.01199970226,176.75155313351897,212101.86376022274,74.76590697547852,989.9596945057813,1443962.6351038415,418.75295077594546,1961.0844453437157,3650742.7607739414,829.5387203803919,2883.529625979076,6851029.709274771,1219.7330317891492
1903100010073,CIUDAD BENITO JUÁREZ,C,1022.0,30.113141862489123,23.32545085521974,44761701.191546306,9866.665711757947,176.1739948244238,211408.79378930855,74.52159981073126,986.7248745729731,1439244.3024886982,417.3846219443676,1954.676351065812,3638813.491817186,826.8280965008385,2874.1073240785763,6828643.093348062,1215.7473980852378
1903900014407,MONTERREY,C,1219.0,24.02088772845953,23.14772333671664,44420640.85680167,9791.486971431137,174.83164276789685,209797.97132147622,73.95378489082036,979.2065562994426,1428278.0270675395,414.20437331466417,1939.7827578183367,3611087.6700866474,820.5281065571563,2852.2081562643875,6776612.468119976,1206.484050099836
1900600011083,CIUDAD APODACA,C,1087.0,28.285465622280242,23.116120834394483,44359995.43671398,9778.119112948865,174.59295331597156,209511.54397916587,73.85281925265598,977.8696914588196,1426328.0659845204,413.63887948708066,1937.134463287738,3606157.621251201,819.4078779707132,2848.3141700796364,6767360.676566013,1204.8368939436862
1903900015068,MONTERREY,C-,997.0,12.532637075718014,23.055525000237665,44243711.61271352,9752.487075100533,174.13528112607966,208962.3373512956,73.6592239163317,975.3063362109768,1422589.1367948526,412.5545802172432,1932.0565231126645,3596704.5590040293,817.259909276657,2840.847693575506,6749620.941245614,1201.678574382439
1902600012277,GUADALUPE,C,985.0,31.24456048738033,22.98700990356826,44112230.66928988,9723.505189209372,173.6177958109639,208341.35497315667,73.44032762803774,972.4079763641682,1418361.5673845988,411.3285740020432,1926.3149475271828,3586016.077152112,814.8312228039982,2832.4054241261492,6729562.801981097,1198.1074944053612
1903900010936,MONTERREY,C,764.0,36.90165361183638,22.860995570683237,43870408.29468873,9670.201126399008,172.66602649395102,207199.2317927412,73.03772920694128,967.0772551025661,1410586.1373720164,409.07367890838543,1915.7549271479593,3566357.608061395,810.3643341835867,2816.8782337051894,6692671.472023132,1191.539492857295
1903900014816,MONTERREY,C,1227.0,22.97650130548303,22.81781523272536,43787544.92810186,9651.935843442829,172.3398912058005,206807.86944696063,72.89977398005362,965.250618875041,1407921.7920707767,408.30101178414236,1912.1364082193788,3559621.395444644,808.8337006767973,2811.5576537793727,6680030.210836171,1189.2888875486747
1900600011187,CIUDAD APODACA,C,1160.0,25.413402959094867,22.79887437531834,43751197.2920014,9643.923860759658,172.19683345589866,206636.20014707837,72.83926055184513,964.4493732628874,1406753.0892115475,407.9620848902014,1910.549161470229,3556666.5866434323,808.1622953019067,2809.223805772072,6674485.179534639,1188.3016698415863
190480001087A,CIUDAD SANTA CATARINA,C,1391.0,17.84160139251523,22.791528556868936,43737100.6156936,9640.816579555561,172.14135147659977,206569.6217719197,72.8157916746017,964.1386267811533,1406299.8320626915,407.8306391284279,1909.933580760068,3555520.6253735707,807.9019046615088,2808.318671258796,6672334.6542251455,1187.9187979424707
1903900012839,MONTERREY,A/B,85.0,77.71975630983464,4.402731483919673,43652505.88527188,1862.3554176980224,33.25323906816658,206170.0822226328,14.066120125834463,186.24654666758406,1403579.8173952638,78.78228924038805,368.94957208447084,3548643.6649766024,156.06566899173117,542.4942429806538,6659429.26398638,229.47506478081652
1904800011420,CIUDAD SANTA CATARINA,C+,422.0,42.993907745865975,7.183026281529428,43650210.54434042,3038.4201170869483,54.25243193799542,206159.2413643826,22.94877870977206,303.8599661241028,1403506.014204814,128.53276567049548,601.9387015813162,3548457.069799757,254.62007076889674,885.0756443223377,6659079.097134332,374.38699754834886
1904600011093,SAN NICOLÁS DE LOS GARZA,C,990.0,30.374238468233244,22.723867891853672,43607259.33251184,9612.196118254102,171.63031956891217,205956.3834826946,72.59962517764986,961.2764115290194,1402124.9834293143,406.6199220767752,1904.263606677954,3544965.43644063,805.5035056247744,2799.9816828730436,6652526.654126213,1184.3922518552974
1903900010550,MONTERREY,C,635.0,39.1644908616188,22.568367065239645,43308852.17291871,9546.419268596372,170.45584272843718,204547.0112741246,72.10282147412893,954.6983378793783,1392530.1558683957,403.837396922977,1891.2326136120428,3520707.019770188,799.9913955578941,2780.821235881228,6607003.004776037,1176.2873827777594
1903900015034,MONTERREY,C,835.0,35.42210617928633,22.518030145373217,43212255.27625209,9525.12675149287,170.07565473914303,204090.78568697165,71.9420019546575,952.5689603488053,1389424.2298319703,402.9366702275446,1887.014372024383,3512854.3671340873,798.207079366314,2774.618838724678,6592266.6182290055,1173.6637687805387
1900600010780,CIUDAD APODACA,C,1070.0,28.198433420365536,22.516120576642813,43208590.80067793,9524.319003919909,170.06123202321288,204073.47842785544,71.93590114581905,952.4881808184248,1389306.4042031108,402.9025004861937,1886.8543498725614,3512556.4708789242,798.1393899960934,2774.383546146286,6591707.582375718,1173.5642400198788
1900600011331,CIUDAD APODACA,C,1006.0,29.765013054830288,22.466402976364623,43113182.382575914,9503.288459002239,169.6857216715177,203622.86600582124,71.777060267052,950.3850020544617,1386238.6918841533,402.01285586903725,1882.6880073611683,3504800.4332444984,796.3770271137743,2768.257460096242,6577152.504754079,1170.9729056207102
